,log_return
2432,0.1158369058062846
2433,0.11326041773333571
2434,0.06649084590534914
2435,0.07513074094761381
2436,0.062084900471855234
2437,0.06468557316685128
2438,0.07815421530685002
2439,0.08094660716380088
2440,0.07426838469684197
2441,0.08034275807949123
2442,0.0805323863071423
2443,0.08018367095467235
2444,0.08233757304624802
2445,0.08380915203318766
2446,0.0966873035314881
2447,0.09515306271985824
2448,0.0966276942435975
2449,0.09732956521688303
2450,0.09713963560316545
2451,0.10573928100197896
2452,0.09634742469323856
2453,0.09565007865191837
2454,0.14130717366309337
2455,0.1504943046911434
2456,0.1633322659167961
2457,0.16391378629985237
2458,0.1684943095747518
2459,0.16818769775437917
2460,0.16694132903780395
2461,0.16646140621284747
2462,0.1652028391406434
2463,0.16419024160365217
2464,0.166039728337675
2465,0.1585451526088843
2466,0.16302870054006688
2467,0.16775724648125126
2468,0.13312069179002278
2469,0.12249617423372497
2470,0.0974557369300725
2471,0.08596405310600287
2472,0.08900058001084792
2473,0.08890568517954603
2474,0.08335350875344505
2475,0.08845767140152089
2476,0.08877722755468367
2477,0.09322042656242176
2478,0.09673493420487195
2479,0.09815324227298278
2480,0.08084042058194801
2481,0.09134528819473203
2482,0.08631971807678768
2483,0.08676788364730109
2484,0.08782861499896039
2485,0.09393094949020024
2486,0.09246151074992823
2487,0.11227421365803399
2488,0.11517887326655575
2489,0.10826897890046372
2490,0.11766076514126202
2491,0.12501457716994163
2492,0.12982205242422265
2493,0.12984895742263164
2494,0.13474632978795648
2495,0.13483655044949377
2496,0.15178515413237792
2497,0.15343056263554816
2498,0.15463888115533925
2499,0.15598017081247142
2500,0.1658719392485932
2501,0.1878549536955386
2502,0.18572970309881764
2503,0.19022507168278704
2504,0.18916234008161814
2505,0.1902645385273559
2506,0.18306419434696292
2507,0.18342277844378413
2508,0.18116964045178316
2509,0.17754816931715864
2510,0.16472009935631102
2511,0.16932353411820414
2512,0.1676705104481429
2513,0.16719043770667927
2514,0.15457485490633505
2515,0.10647358561661668
2516,0.10640222413260594
2517,0.07866651864875636
2518,0.08328184899526862
2519,0.07917999156124612
2520,0.07853431548321628
2521,0.07110915942629077
2522,0.0710059775843921
2523,0.07264124834514515
2524,0.07826525181799301
2525,0.07123101897244921
2526,0.07040956950664047
2527,0.07063094581704214
2528,0.07057068261164726
2529,0.04430666101004581
2530,0.0670992416763043
2531,0.0671277139764785
2532,0.06461397688887195
2533,0.0706729702933579
2534,0.07013048021653452
2535,0.07174099830815273
2536,0.07294242085683962
2537,0.07268984308941578
2538,0.07156475467885187
2539,0.07442165138432234
2540,0.09536532084192843
2541,0.09516712106304392
2542,0.0968010820072287
2543,0.09946081046956937
2544,0.07784665014472979
2545,0.09002633406949839
2546,0.09376776800271143
2547,0.09267577121833957
2548,0.11066942867755773
2549,0.10948098881532431
2550,0.11111146556372326
2551,0.11104402102498845
2552,0.11244645305138364
2553,0.11976824851333417
2554,0.10421602969946761
2555,0.10328619167827363
2556,0.10758669728025566
2557,0.1102914835986975
2558,0.10545208006222989
2559,0.10314068789037086
2560,0.10262291851010381
2561,0.10155814922431684
2562,0.061369823276297863
2563,0.07200188049420635
2564,0.07565585963019782
2565,0.08417710198744505
2566,0.09060077561169554
2567,0.08952086685636398
2568,0.09164931451964747
2569,0.09167555320608646
2570,0.08686825006397358
2571,0.08608345430393594
2572,0.09190690380366753
2573,0.09053659671296736
2574,0.0981938264248331
2575,0.09996546140708872
2576,0.10339836724415236
2577,0.09409505979037862
2578,0.09520417259942413
2579,0.13803373100768865
2580,0.13972777322825317
2581,0.14013211321012134
2582,0.14327918429466235
2583,0.1539994590697058
2584,0.15397021768031813
2585,0.15087397219214677
2586,0.1491590070590624
2587,0.1493550734702227
2588,0.14394705912843964
2589,0.14269564887499434
2590,0.13344672950988817
2591,0.11288683870929017
2592,0.1115345955964577
2593,0.08852719280535806
2594,0.09147636159889971
2595,0.09114881977501306
2596,0.08091878220905811
2597,0.06718180815317783
2598,0.06436445972045804
2599,0.08577007854923528
2600,0.102500630748169
2601,0.10025863812090821
2602,0.09825784141183862
2603,0.10254788206406029
2604,0.10282884935842021
2605,0.103601652143824
2606,0.10392105329142466
2607,0.10158658903041785
2608,0.10140142969415342
2609,0.10559549148089396
2610,0.1063134464125062
2611,0.1053041852312064
2612,0.10472299576099808
2613,0.0808785780624351
2614,0.06442683082358074
2615,0.06675160589012037
2616,0.06768304261085069
2617,0.06026764872698247
2618,0.059871033727096165
2619,0.07519619651780896
2620,0.0731534389511635
2621,0.07412618306037397
2622,0.08855338057422003
2623,0.08165994547730736
2624,0.07745332403037346
2625,0.08368241008256404
2626,0.08422908150459883
2627,0.1116181876018543
2628,0.1115886668569552
2629,0.11240132946801477
2630,0.1124918966628511
2631,0.11202462252970524
2632,0.10927521859434973
2633,0.10168976164642658
2634,0.10189231413643282
2635,0.10031689250199273
2636,0.09438119321052921
2637,0.09140136937145873
2638,0.09314302186367107
2639,0.09293829119837357
2640,0.09062449123388082
2641,0.06298093987550994
2642,0.06269894965750046
2643,0.08386749934928238
2644,0.09318874904109242
2645,0.09481932605033261
2646,0.0931559107043804
2647,0.09473228012432794
2648,0.09551047017268251
2649,0.0939360716514532
2650,0.09398662378386041
2651,0.12942609292651164
2652,0.13013377005193974
2653,0.1302024591331545
2654,0.13474957965251713
2655,0.14655713590748612
2656,0.14661405715916442
2657,0.16621353441884257
2658,0.1615971069531188
2659,0.1571016829294782
2660,0.17143327846571998
2661,0.1843135539394536
2662,0.18382628464957476
2663,0.19151514317821938
2664,0.18803902490897284
2665,0.1635738748270532
2666,0.1613182111447222
2667,0.16038203406529974
2668,0.1556253495098604
2669,0.15127732945357683
2670,0.14763015689631817
2671,0.09274694690316328
2672,0.09415395686960751
2673,0.09217017045637556
2674,0.08365508906885048
2675,0.07000492611837753
2676,0.08156830083829263
2677,0.09189431830215898
2678,0.09179113383323816
2679,0.09023675946257864
2680,0.0893162299614785
2681,0.08970583418248547
2682,0.08739656358984582
2683,0.08500849231674609
2684,0.10061899748845247
2685,0.09780650275774667
2686,0.10604979381884089
2687,0.10968790247436463
2688,0.11211489822521054
2689,0.11435565439144735
2690,0.10986480853962108
2691,0.09025795423539294
2692,0.09274747007774581
2693,0.09638320136727277
2694,0.09621500552276015
2695,0.0992581646000425
2696,0.10343861479104674
2697,0.10743578173664822
2698,0.09135009442978127
2699,0.08999168609032533
2700,0.10147693870331481
2701,0.10619710951397032
2702,0.10526993455384043
2703,0.11267516184165072
2704,0.14391345361952756
2705,0.14747308344367738
2706,0.1512974824996463
2707,0.15255549126792578
2708,0.1589961988991829
2709,0.1579565074957501
2710,0.15504412753383298
2711,0.15295190068721648
2712,0.15248633575141257
2713,0.1527682909107794
2714,0.1468766920306025
2715,0.13882700659271036
2716,0.13928590238724808
2717,0.13232599928322597
2718,0.08889998328803439
2719,0.07394242742876805
2720,0.0692891492419424
2721,0.08017647376941148
2722,0.07121897075911647
2723,0.07160189464913491
2724,0.07017975962933896
2725,0.07938333492738786
2726,0.07832119924860179
2727,0.08159976669842914
2728,0.08431372395791897
2729,0.08468541068680668
2730,0.08384519945617393
2731,0.08746565249456598
2732,0.09464459506014265
2733,0.09480233321916981
2734,0.0960253546097553
2735,0.08758798432166424
2736,0.08637188882440767
2737,0.08721059916732969
2738,0.08721041456920968
2739,0.07933801557246534
2740,0.07953520190246759
2741,0.07515316680770559
2742,0.05910993837469154
2743,0.059550622728165845
2744,0.05972088758620375
2745,0.04571397512029816
2746,0.04682397270170373
2747,0.060879404950716406
2748,0.060054685465020734
2749,0.05618548573869194
2750,0.055559144866447065
2751,0.0596803153540458
2752,0.059640279060469724
2753,0.05959834181822735
2754,0.05946514361931045
2755,0.06807880904952239
2756,0.06576351843121565
2757,0.06363208357813996
2758,0.06395787277195128
2759,0.06398307701618151
2760,0.06654899967961841
2761,0.05521791892001404
2762,0.05729779569400527
2763,0.06220466039785219
2764,0.07177133585269263
2765,0.0670998177537273
2766,0.06988094870571442
2767,0.06977902576951744
2768,0.07248683621322177
2769,0.06632070582129873
2770,0.06556354849640193
2771,0.08480394552219954
2772,0.09506202093088899
2773,0.09581633522503445
2774,0.09399361344999023
2775,0.09417354523686867
2776,0.09135827259897425
2777,0.09223275813923147
2778,0.08635026273985524
2779,0.08671081308761955
2780,0.08473024737641373
2781,0.12067583789362293
2782,0.11740349493986788
2783,0.12353936944985289
2784,0.12574987879082314
2785,0.11792979346955249
2786,0.10624809185672715
2787,0.1217277395774156
2788,0.11974344102863743
2789,0.11870859066114804
2790,0.12396131233506552
2791,0.125259481703268
2792,0.1252071714029431
2793,0.12991961293299145
2794,0.13158781821271479
2795,0.09189338130136548
2796,0.0891532539151568
2797,0.08823267049851136
2798,0.07133389769022346
2799,0.07067344612415641
2800,0.060954027511117705
2801,0.051680796008718714
2802,0.051816103409880486
2803,0.05034694525043684
2804,0.04819825086908107
2805,0.04900451821433373
2806,0.05051857484761326
2807,0.04475401318412019
2808,0.05149331401512626
2809,0.052693553041250604
2810,0.051419274513763394
2811,0.0571509306861689
2812,0.0526329427763921
2813,0.06239115047301714
2814,0.0626478524167211
2815,0.06525205796109067
2816,0.0640775928758924
2817,0.07314266925769947
2818,0.07680060074640352
2819,0.08452746509008846
2820,0.10581226512208368
2821,0.11364324199850018
2822,0.11084675225891483
2823,0.10967386928029295
2824,0.12131392224366122
2825,0.12002226194160984
2826,0.131329619634963
2827,0.12609243829625258
2828,0.13857144893686418
2829,0.15968157084338863
2830,0.17933586935284104
2831,0.18182361975818964
2832,0.190364288595081
2833,0.18462806884928926
2834,0.1775796663767374
2835,0.1696075048273303
2836,0.18478969606836573
2837,0.1922445130283118
2838,0.2061662934281086
2839,0.20837359745117928
2840,0.2096595423012301
2841,0.2120669865359708
2842,0.200639698691959
2843,0.19324082397422643
2844,0.16722009153264838
2845,0.15603118212138756
2846,0.13029901544978542
2847,0.13142278734087628
2848,0.1226797240527631
2849,0.12020210945510387
2850,0.1162125344601982
2851,0.11654991312694814
2852,0.09513335795214009
2853,0.08274790128759353
2854,0.07589059645231919
2855,0.0744158687295622
2856,0.07287402033022974
2857,0.060199944744147825
2858,0.05943714752108708
2859,0.05901222292748798
2860,0.0388397671742962
2861,0.041777716061934866
2862,0.03674674531255395
2863,0.03487889090335981
2864,0.033897327869197726
2865,0.03772657454185947
2866,0.049878614723640594
2867,0.05570158524026385
2868,0.05637115019242325
2869,0.057242736642063474
2870,0.05713114068271428
2871,0.0676485200492692
2872,0.0645503330964171
2873,0.09613839012621735
2874,0.09815404877542437
2875,0.11459416036004609
2876,0.11345368196315483
2877,0.1156579538618381
2878,0.15139276751696829
2879,0.18678951225361456
2880,0.18520147904485923
2881,0.18396999045768542
2882,0.18345816129046041
2883,0.18335466753058163
2884,0.1837155060851596
2885,0.18027913581304972
2886,0.18199771477547572
2887,0.17238581211759726
2888,0.17177150578613468
2889,0.17601482253523457
2890,0.1783222296583751
2891,0.17905626005989708
2892,0.17451571278371245
2893,0.147104876096115
2894,0.1483684929841138
2895,0.14642354956458714
2896,0.1462615450827529
2897,0.14856450571879856
2898,0.1624314408574854
2899,0.1627258461820364
2900,0.16492188026568058
2901,0.1741396194168509
2902,0.1757916751959225
2903,0.1549290143818788
2904,0.16178482504552139
2905,0.16497369098815687
2906,0.15001725338637473
2907,0.15541084688649645
2908,0.16404748633336244
2909,0.1747615532085964
2910,0.1736489923233304
2911,0.17081461404960696
2912,0.16482716838305905
2913,0.1664645413350203
2914,0.17094439556696892
2915,0.1587418244022037
2916,0.16115881501385454
2917,0.16151907396628945
2918,0.14662784566515477
2919,0.1281355258732248
2920,0.12621624655307825
2921,0.10422597910718015
2922,0.09726316207118742
2923,0.08256389421289832
2924,0.07861405409178907
2925,0.07162509106305612
2926,0.07101308195504177
2927,0.0677445678559932
2928,0.0625415353120439
2929,0.06698540934124407
2930,0.054462671253489386
2931,0.08021646890497071
2932,0.08220781918552823
2933,0.10757912175256441
2934,0.10750905011300722
2935,0.119621009665168
2936,0.12099644242435427
2937,0.1365206428471382
2938,0.13680643730705006
2939,0.14818917351033772
2940,0.1490604756179328
2941,0.15199688676435885
2942,0.1509449154940586
2943,0.1520937023048445
2944,0.16364134130547933
2945,0.15288919621510916
2946,0.15214440779494354
2947,0.14098648857433638
2948,0.14711478084149693
2949,0.13837293704890388
2950,0.1364580052524783
2951,0.12656511836803874
2952,0.126038350695954
2953,0.11444165731559303
2954,0.11451997753135477
2955,0.10984566708415545
2956,0.11127355638766556
2957,0.10833880715114076
2958,0.0861537323908074
2959,0.08499307579406366
2960,0.1012703958645182
2961,0.09536361104559399
2962,0.08608819072852184
2963,0.08448236695976472
2964,0.08412601916581734
2965,0.081070250804482
2966,0.08318427899729301
2967,0.08321664466250472
2968,0.08412003957897407
2969,0.09248736546024715
2970,0.10217904656925114
2971,0.10259912147397128
2972,0.11304923737045798
2973,0.11424784464988069
2974,0.10487800101858781
2975,0.11297553755501025
2976,0.11524813295253086
2977,0.11378893491312671
2978,0.11314358849364589
2979,0.12244691991308332
2980,0.12089435205087634
2981,0.1210025066962713
2982,0.11960600925172588
2983,0.1092750607556015
2984,0.10055197875138805
2985,0.10077560444342196
2986,0.09721305049167635
2987,0.10077871802028354
2988,0.10082056353579992
2989,0.08827259268102292
2990,0.08590808913229635
2991,0.084907020731674
2992,0.0851629464288056
2993,0.07972129762370278
2994,0.07939892664842103
2995,0.08026100191801386
2996,0.08065600814806337
2997,0.09922435974068687
2998,0.0989019963123802
2999,0.10232674702096727
3000,0.09492299978452962
3001,0.08896737606251287
3002,0.08978361945585685
3003,0.09609300062421304
3004,0.09878476678296533
3005,0.10198566218062279
3006,0.10170891655489582
3007,0.09963656264155274
3008,0.10040860324292523
3009,0.095597757510511
3010,0.13321975707521386
3011,0.12126679480445685
3012,0.1257999267205144
3013,0.12283840691517176
3014,0.12239329358006704
3015,0.12278637714565262
3016,0.14002616140635696
3017,0.1311445772195033
3018,0.14411766171917498
3019,0.15028611207484285
3020,0.15184476328818902
3021,0.14860300246385807
3022,0.15164713732102553
3023,0.1515632503113205
3024,0.11393748160457907
3025,0.11738673046728501
3026,0.11634260118212778
3027,0.11992923413340016
3028,0.12846598296742986
3029,0.12813686483734602
3030,0.1151065818150419
3031,0.11761256912364755
3032,0.10790355206086996
3033,0.09855958352770464
3034,0.09719780898348071
3035,0.09752071708513875
3036,0.09131899035658385
3037,0.09536977835503097
3038,0.09496972244283312
3039,0.11198445529343494
3040,0.11833502742190984
3041,0.11659785950892046
3042,0.10704796488438499
3043,0.10452798061943687
3044,0.0931055644486484
3045,0.08806763404900574
3046,0.09415095579708688
3047,0.12785343356381307
3048,0.18054673014094502
3049,0.2351086067294272
3050,0.2316048539554271
3051,0.30480030945555153
3052,0.3289523792511629
3053,0.32154173929370183
3054,0.3211848337440869
3055,0.3384574800544472
3056,0.3535534391977426
3057,0.352439895316231
3058,0.3517853523865797
3059,0.37592058228185704
3060,0.3778156978423364
3061,0.3721914164262837
3062,0.34784325954461925
3063,0.29777690850426614
3064,0.29154024803829287
3065,0.24805144645288058
3066,0.22706007133723266
3067,0.23740495377515258
3068,0.23604074614390214
3069,0.20228630148668583
3070,0.18682791963610282
3071,0.18709544504224707
3072,0.17457263595802341
3073,0.16986139123264646
3074,0.16335267312250668
3075,0.18426775180646032
3076,0.1830769463517872
3077,0.1939474399661491
3078,0.2020028412171472
3079,0.19885808741597213
3080,0.20181858135288183
3081,0.18976369389412973
3082,0.18945666804292519
3083,0.17826186328355206
3084,0.18186424939282259
3085,0.18278196727536639
3086,0.189652808032979
3087,0.13421149800851234
3088,0.13486815446128697
3089,0.12261270526794292
3090,0.12941816812639254
3091,0.13338991262670663
3092,0.12119468024375475
3093,0.11959533545759109
3094,0.1197979599344693
3095,0.12346985770810849
3096,0.12392980813651305
3097,0.12782552588760593
3098,0.1268393852681197
3099,0.12129903819390242
3100,0.11460586155623625
3101,0.115373121031686
3102,0.11561449484625827
3103,0.12593531101621516
3104,0.12121714354217379
3105,0.103723454559671
3106,0.11027468162020396
3107,0.11859051014409677
3108,0.13744894230896107
3109,0.12561654379353185
3110,0.14581637718194296
3111,0.14438125018258502
3112,0.13548724432869927
3113,0.13469585251954508
3114,0.13432037886138787
3115,0.13428880958331124
3116,0.1343521637461599
3117,0.1288646259818434
3118,0.13642798118659105
3119,0.1446079437479944
3120,0.14535752871711297
3121,0.15852811078689585
3122,0.1523136555477017
3123,0.1552899736985995
3124,0.14120494100400593
3125,0.14198323146969155
3126,0.16020839703926137
3127,0.1632303889955286
3128,0.17167208370210232
3129,0.18464815407271798
3130,0.1945908840371294
3131,0.2063782127831918
3132,0.20313681365763894
3133,0.20497466326477579
3134,0.20339682583179988
3135,0.18216844357113302
3136,0.18024825677314738
3137,0.18412392899631733
3138,0.18367872838680271
3139,0.18823341679768166
3140,0.18057564982721067
3141,0.17955590695901416
3142,0.18028831370948506
3143,0.1865130184143771
3144,0.18268939435509343
3145,0.17262606105351727
3146,0.17265524490633424
3147,0.18753958275425653
3148,0.195940579027079
3149,0.20739291895585532
3150,0.20881581241862332
3151,0.19473413641394838
3152,0.20259062576736578
3153,0.23240200108208314
3154,0.23270261374933035
3155,0.24498954757830532
3156,0.24353850670860447
3157,0.22819009458832568
3158,0.24934441845221997
3159,0.24938698852552307
3160,0.25995613727875033
3161,0.23654726195460993
3162,0.22552006726740376
3163,0.21994871524705586
3164,0.22803991325635423
3165,0.22274901861025917
3166,0.22136005836386527
3167,0.20461450491699096
3168,0.21595926132412713
3169,0.21920648775395604
3170,0.22407273538888442
3171,0.2248320444151702
3172,0.19746822336069292
3173,0.20774019829649923
3174,0.19786016792532593
3175,0.1976423256648521
3176,0.20275836777811784
3177,0.18213234009070142
3178,0.17282987523377236
3179,0.1924502469931634
3180,0.19119304744802773
3181,0.1743256908653953
3182,0.16376981808012545
3183,0.1559010203932455
3184,0.15721676260056883
3185,0.1547005824037113
3186,0.1546423904132693
3187,0.15763617786671655
3188,0.14301322777845857
3189,0.14474213019640644
3190,0.14046599786497602
3191,0.13969169980636936
3192,0.129493106000671
3193,0.09478696659944782
3194,0.09561126628240939
3195,0.10210562722436843
3196,0.10206564390736028
3197,0.10210081528942298
3198,0.0889444985702816
3199,0.08863441142519456
3200,0.09029968067125853
3201,0.06795225432936014
3202,0.07010775115895351
3203,0.08541006120316076
3204,0.09263546901293936
3205,0.10521864584723833
3206,0.10414294916133686
3207,0.10461176585244603
3208,0.11271651439272183
3209,0.11492818416611515
3210,0.11476935772919321
3211,0.11523093548465853
3212,0.11284552495024625
3213,0.11232412181684587
3214,0.11135024388753895
3215,0.11235075433187129
3216,0.11102577092599575
3217,0.0999684423683287
3218,0.09127841772736628
3219,0.06967134096541683
3220,0.08384015454111098
3221,0.08639188928087875
3222,0.08305090173629341
3223,0.08027054197834779
3224,0.08319960551867965
3225,0.08327872242906113
3226,0.0784562782074621
3227,0.07654780553026107
3228,0.09642187210934677
3229,0.10212319069937334
3230,0.10208705566917439
3231,0.10703182420245096
3232,0.1165289065283908
3233,0.12132000114090928
3234,0.11634200439337118
3235,0.11555231748691443
3236,0.11319164412784295
3237,0.10780711016416328
3238,0.11995497295192438
3239,0.12252494173288071
3240,0.12240537853773176
3241,0.12310342052949726
3242,0.1125283393829403
3243,0.10276091759450484
3244,0.10277356061089295
3245,0.09472336205157188
3246,0.08888930926315408
3247,0.07369675578087825
3248,0.07321755706790964
3249,0.07039700542158654
3250,0.08434573180541192
3251,0.09284349535777923
3252,0.073594060974937
3253,0.06655587788454925
3254,0.06846648768059962
3255,0.06587328265940749
3256,0.07181359343147284
3257,0.0727982172235153
3258,0.07147655457975205
3259,0.09176782866577154
3260,0.17969745867563386
3261,0.19056349433516342
3262,0.2097247840051734
3263,0.22591327709917752
3264,0.23138359176831194
3265,0.22835608050024542
3266,0.2304856906131235
3267,0.23111160367202596
3268,0.23100955843040935
3269,0.23800522557875722
3270,0.23748194386818264
3271,0.23848131188290636
3272,0.23805178291553275
3273,0.23323668160722055
3274,0.1561677450865419
3275,0.11856343549029007
3276,0.10860194248561274
3277,0.09232135248561715
3278,0.08446770474919581
3279,0.08502054954869342
3280,0.07816202805430077
3281,0.07775386587219278
3282,0.0780266005479249
3283,0.051472932515645116
3284,0.05063458997928542
3285,0.04406324611474918
3286,0.053179549881670195
3287,0.04990802056532991
3288,0.04973005964134955
3289,0.06093473463157856
3290,0.060645539753518704
3291,0.058245435268756314
3292,0.057350437732306386
3293,0.057610392610540635
3294,0.055836960808384246
3295,0.05665021851986882
3296,0.06209177563510655
3297,0.062201751066555816
3298,0.06246532177717772
3299,0.06256005322277078
3300,0.05465433704140974
3301,0.05392234508551858
3302,0.05967666166125007
3303,0.04669177814023286
3304,0.046936454261042516
3305,0.052609143659768556
3306,0.05179519580112454
3307,0.04791446886728261
3308,0.04792691977595385
3309,0.050076930818432265
3310,0.045871642644380005
3311,0.04530710953466378
3312,0.04527878548316742
3313,0.11415786436367806
3314,0.13384273888533027
3315,0.14582287290590262
3316,0.14513612618874575
3317,0.15342598439159172
3318,0.1539163439249852
3319,0.15140752672483007
3320,0.1515390540079183
3321,0.15973357755145762
3322,0.16228004236726704
3323,0.16303028220861798
3324,0.16563969879937607
3325,0.1688647484974938
3326,0.17068436530823392
3327,0.13692556785830645
3328,0.12646581893855713
3329,0.10745215241418561
3330,0.11038330383194263
3331,0.10352899816711587
3332,0.10174670731924954
3333,0.1031207912820713
3334,0.10457015468179481
3335,0.10794680837852923
3336,0.1031681224533865
3337,0.10152959479978384
3338,0.09552391986490447
3339,0.09066210613213237
3340,0.09190162588141357
3341,0.0844124892020727
3342,0.07575628542876064
3343,0.07502321100310302
3344,0.0755333995681396
3345,0.07448273742319754
3346,0.07448314380323523
3347,0.0743140278661173
3348,0.07080017976303134
3349,0.04853499443943001
3350,0.05506517847240235
3351,0.05946988283709603
3352,0.06063908072979613
3353,0.060240227255667654
3354,0.11303234149951233
3355,0.11389121551479861
3356,0.12308542912076717
3357,0.12312777406177959
3358,0.12214176503644668
3359,0.12065346506716862
3360,0.12332626669936607
3361,0.12250659679024206
3362,0.12132323793629729
3363,0.12247190801170665
3364,0.11776975488653303
3365,0.10980280654142788
3366,0.10460168853387368
3367,0.10151689881382392
3368,0.07036756682372608
3369,0.07015170662990826
3370,0.05984749164705473
3371,0.06288094366931292
3372,0.062135414486312456
3373,0.06525447195293461
3374,0.059927870723639656
3375,0.07727647574389765
3376,0.07637893847004153
3377,0.0754568892015081
3378,0.0733198189823074
3379,0.07592242387002535
3380,0.08769718680033564
3381,0.0876811577930637
3382,0.08354939887911882
3383,0.08352358634039836
3384,0.08117263982198042
3385,0.07981059262792813
3386,0.08145736474159168
3387,0.07984176047662964
3388,0.07956603392533422
3389,0.0724277896353185
3390,0.07193638538243735
3391,0.06927635386093002
3392,0.07921831567024185
3393,0.07799330147328677
3394,0.06884865854634341
3395,0.06851808757344394
3396,0.07006120459939562
3397,0.06966959939865108
3398,0.068981437877368
3399,0.06876469022459471
3400,0.06844307471916684
3401,0.06979385041001869
3402,0.06953922826377115
3403,0.060621549288659225
3404,0.0617413897730804
3405,0.05895615991291297
3406,0.05457283361730268
3407,0.059299952225402706
3408,0.0592812703728115
3409,0.05839832618744463
3410,0.06256420802622718
3411,0.06278178691393274
3412,0.061728026804469
3413,0.06085299046296989
3414,0.06740943842781037
3415,0.06659700658613212
3416,0.0664733061666576
3417,0.06354593047671811
3418,0.06602829217246073
3419,0.06429645387436986
3420,0.06255461983589117
3421,0.05651180597242801
3422,0.057886487967787066
3423,0.057884536249707734
3424,0.04621388753519856
3425,0.046663285249834624
3426,0.04835621234602845
3427,0.048481118884312314
3428,0.04359698830527939
3429,0.039496216962549825
3430,0.043986209631377976
3431,0.06472485344530327
3432,0.07364410593981442
3433,0.07373652984737532
3434,0.07541573019456176
3435,0.07654772422627203
3436,0.07530327771406534
3437,0.07508529629884707
3438,0.07585064397553873
3439,0.07175704681978531
3440,0.07323151945210242
3441,0.08121852766641353
3442,0.08166539646412718
3443,0.08193510414634117
3444,0.08158752926435169
3445,0.07390321315674013
3446,0.07245020152572207
3447,0.07211951578526571
3448,0.07144261734641273
3449,0.07088012027484521
3450,0.07816060377780504
3451,0.07823591543309648
3452,0.07796999851463977
3453,0.0784350725160213
3454,0.07745985824324048
3455,0.06718418465678865
3456,0.06781605554499828
3457,0.06878089328207582
3458,0.06850134043147028
3459,0.041425545469526814
3460,0.04150944944610945
3461,0.044532544953231556
3462,0.05309136924368272
3463,0.06532847660844388
3464,0.058020031277378696
3465,0.05775599578822228
3466,0.06605443015093544
3467,0.06656910382952237
3468,0.0813856971979748
3469,0.08480251623680947
3470,0.08318662875951907
3471,0.08310662333068261
3472,0.08368143362689522
3473,0.08375584765599697
3474,0.0830514538646165
3475,0.08084759841063544
3476,0.07200815719362515
3477,0.06613432407443241
3478,0.0634441589078134
3479,0.06278104858821439
3480,0.05701286300764459
3481,0.05582624612773275
3482,0.03677628792584605
3483,0.03318116723013818
3484,0.03329717170560951
3485,0.0861468003098325
3486,0.08818509147649406
3487,0.09313215536935504
3488,0.09575158028051525
3489,0.09580562516898612
3490,0.09625105726934013
3491,0.096519919485485
3492,0.09650324559995131
3493,0.09656083088883412
3494,0.09658738172945441
3495,0.10037216099822142
3496,0.10024291278202582
3497,0.09959018814338447
3498,0.10066844999401015
3499,0.04954091350366118
3500,0.04977342529758041
3501,0.046092775768822807
3502,0.043936308803306776
3503,0.04625731804246284
3504,0.046792320117620155
3505,0.04583088824526588
3506,0.045833328605902834
3507,0.05566108336669401
3508,0.0648369851308764
3509,0.057011940184227484
3510,0.05469209392756379
3511,0.05489395685967351
3512,0.05333022742409614
3513,0.06362174494183413
3514,0.07463603178762959
3515,0.08354705047265464
3516,0.08386234346821475
3517,0.08198635792793364
3518,0.08225984833798407
3519,0.09094903680770625
3520,0.09574340624311613
3521,0.08775757280222551
3522,0.08345455450018424
3523,0.08945703637030854
3524,0.0896594605708205
3525,0.09139382887484301
3526,0.09143034530683816
3527,0.08240428970688213
3528,0.07745821803657021
3529,0.06432429942651276
3530,0.06484858919219982
3531,0.06554170500867178
3532,0.06594840905777137
3533,0.044892220972950786
3534,0.04167199062749029
3535,0.04331884815037329
3536,0.043268505702752376
3537,0.034256433545109384
3538,0.03404427276685069
3539,0.03153276716074755
3540,0.03209374337489805
3541,0.03245406117952093
3542,0.026517721188502586
3543,0.026561073972252026
3544,0.06747662152778136
3545,0.06815883799396387
3546,0.0810880297721795
3547,0.08104204640325068
3548,0.081338846958557
3549,0.1042907407270528
3550,0.10429414478702231
3551,0.1035382066744877
3552,0.11401356648844528
3553,0.11445683354211703
3554,0.1138752848292727
3555,0.11388731574864622
3556,0.1139019037965319
3557,0.11412487630724338
3558,0.09697237993247015
3559,0.09939158567708892
3560,0.09057483897109561
3561,0.09658234270714085
3562,0.09740234376610266
3563,0.06717925436858473
3564,0.06690829427374774
3565,0.07864065985370622
3566,0.06990620841432615
3567,0.0665873524242782
3568,0.06567417242727444
3569,0.06567993260831081
3570,0.06547502116353286
3571,0.06541527259137228
3572,0.0642035068368192
3573,0.06371900959997343
3574,0.06350375332747167
3575,0.05312646403764883
3576,0.05246772091616077
3577,0.05385814734928901
3578,0.05243913189489784
3579,0.032805385534757876
3580,0.033607223795203124
3581,0.03399161367850198
3582,0.032570667916883865
3583,0.0376054707889779
3584,0.03912009739677434
3585,0.04127048697966876
3586,0.04153862102741544
3587,0.03674434291352923
3588,0.03910910997658965
3589,0.03563113667557848
3590,0.03494209805323542
3591,0.03344107260634106
3592,0.033570886471204126
3593,0.03219777664690929
3594,0.03452657036212473
3595,0.04078999256206857
3596,0.04088964297949026
3597,0.041043687674722294
3598,0.040901942273783944
3599,0.05109389943846141
